time,x,y,z,vx,vy,vz
171.14,422922.3655217639,-5362993.4131052,3415255.720923849,-16.036468376911277,-6.835521647855808,-9.803434387908082
171.16,422922.0447984938,-5362993.5498226285,3415255.524850065,-16.036517125277154,-6.835487116502969,-9.803378722196447
171.18,422921.72407424543,-5362993.686539344,3415255.3287773845,-16.03656536146196,-6.835452947651681,-9.803323640888227
171.2,422921.4033490279,-5362993.823255352,3415255.132705796,-16.03661309084972,-6.835419137497746,-9.803269137849709
171.22,422921.0826228512,-5362993.959970662,3415254.936635289,-16.036660318767858,-6.835385682276827,-9.803215207011466
171.24,422920.7618957267,-5362994.096685279,3415254.74056585,-16.036707050487696,-6.835352578264103,-9.803161842367807
171.26,422920.44116766343,-5362994.233399212,3415254.5444974694,-16.036753291225107,-6.835319821773786,-9.803109037975993
171.28,422920.12043867033,-5362994.370112467,3415254.348430135,-16.03679904614091,-6.835287409158886,-9.803056787955866
171.3,422919.7997087584,-5362994.5068250485,3415254.1523638363,-16.036844320341803,-6.8352553368105236,-9.803005086488715
171.32,422919.4789779371,-5362994.643536967,3415253.9562985636,-16.036889118880858,-6.83522360115761,-9.80295392781677
171.34,422919.15824621497,-5362994.780248228,3415253.7602343033,-16.036933446757832,-6.835192198666611,-9.802903306242834
171.36,422918.83751360205,-5362994.916958837,3415253.5641710465,-16.03697730891986,-6.835161125841056,-9.802853216129492
171.38,422918.5167801087,-5362995.0536688,3415253.3681087834,-16.03702071026203,-6.8351303792211615,-9.802803651898488
171.4,422918.1960457414,-5362995.190378126,3415253.172047501,-16.037063655628042,-6.835099955383348,-9.802754608029947
171.42,422917.8753105112,-5362995.32708682,3415252.975987192,-16.0371061498105,-6.835069850940037,-9.802706079062057
171.44,422917.55457442615,-5362995.463794889,3415252.7799278437,-16.037148197551698,-6.835040062539124,-9.802658059590213
171.46,422917.2338374961,-5362995.600502338,3415252.583869447,-16.037189803543992,-6.835010586863683,-9.802610544266544
171.48,422916.9130997287,-5362995.737209175,3415252.3878119914,-16.037230972430265,-6.8349814206316495,-9.802563527799405
171.5,422916.5923611342,-5362995.873915405,3415252.191755468,-16.037271708804873,-6.834952560595189,-9.802517004952332
171.52,422916.27162172005,-5362996.010621035,3415251.995699866,-16.03731201721348,-6.834924003540775,-9.802470970544206
171.54,422915.9508814941,-5362996.147326068,3415251.799645176,-16.03735190215419,-6.834895746288405,-9.802425419447964
171.56,422915.6301404662,-5362996.284030513,3415251.6035913876,-16.037391368077643,-6.834867785691548,-9.80238034659052
171.58,422915.30939864425,-5362996.420734376,3415251.4075384936,-16.03743041938773,-6.834840118636632,-9.802335746951945
171.6,422914.9886560369,-5362996.557437661,3415251.2114864816,-16.037469060442014,-6.834812742042738,-9.802291615564952
171.62,422914.66791265074,-5362996.694140376,3415251.015435345,-16.037507295552228,-6.834785652861276,-9.802247947514406
171.64,422914.3471684957,-5362996.830842525,3415250.819385072,-16.037545128984714,-6.834758848075652,-9.802204737936757
171.66,422914.0264235784,-5362996.967544114,3415250.6233356562,-16.03758256496103,-6.834732324700869,-9.802161982019406
171.68,422913.70567790745,-5362997.1042451495,3415250.427287087,-16.037619607658137,-6.834706079783363,-9.802119675000464
171.7,422913.3849314906,-5362997.240945635,3415250.231239355,-16.037656261209296,-6.834680110400407,-9.802077812167736
171.72,422913.0641843353,-5362997.377645577,3415250.0351924514,-16.037692529704216,-6.834654413659974,-9.802036388858562
171.74,422912.7434364494,-5362997.514344983,3415249.839146368,-16.037728417189527,-6.834628986700439,-9.801995400459292
171.76,422912.4226878416,-5362997.651043856,3415249.643101097,-16.03776392766927,-6.834603826690214,-9.801954842404722
171.78,422912.101938517,-5362997.7877422,3415249.4470566297,-16.03779906510553,-6.8345789308273,-9.801914710177357
171.8,422911.78118848463,-5362997.924440024,3415249.2510129563,-16.037833833418595,-6.834554296339198,-9.801874999307268
171.82,422911.4604377521,-5362998.061137332,3415249.054970069,-16.037868236487622,-6.834529920482414,-9.8018357053713
171.84,422911.1396863268,-5362998.1978341285,3415248.8589279596,-16.0379022781509,-6.834505800542292,-9.80179682399281
171.86,422910.81893421384,-5362998.334530416,3415248.6628866196,-16.037935962206372,-6.834481933832648,-9.801758350841052
171.88,422910.4981814223,-5362998.471226203,3415248.466846041,-16.037969292412054,-6.834458317695465,-9.80172028163071
171.9,422910.1774279586,-5362998.607921496,3415248.2708062166,-16.038002272486423,-6.834434949500632,-9.801682612121459
171.92,422909.85667382996,-5362998.744616295,3415248.0747671365,-16.038034906108887,-6.834411826645602,-9.801645338117435
171.94,422909.53591904294,-5362998.881310607,3415247.878728795,-16.03806719692004,-6.834388946555215,-9.801608455466928
171.96,422909.21516360395,-5362999.018004438,3415247.682691184,-16.038099148522374,-6.834366306681215,-9.801571960061606
171.98,422908.89440752065,-5362999.154697794,3415247.486654294,-16.038130764480417,-6.834343904502133,-9.801535847836334
172.0,422908.5736507992,-5362999.291390676,3415247.2906181193,-16.03816204832115,-6.834321737523002,-9.801500114768713
172.02,422908.25289344735,-5362999.42808309,3415247.094582652,-16.038193003534555,-6.8342998032749716,-9.80146475687846
172.04,422907.93213547015,-5362999.564775043,3415246.898547884,-16.03822363357389,-6.834278099315105,-9.80142977022707
172.06,422907.6113768738,-5362999.701466535,3415246.7025138075,-16.03825394185612,-6.8342566232260955,-9.801395150917365
172.08,422907.2906176673,-5362999.838157575,3415246.5064804167,-16.038283931762265,-6.8342353726160106,-9.801360895093085
172.1,422906.9698578533,-5362999.974848165,3415246.310447703,-16.038313606637704,-6.834214345118076,-9.801326998938547
172.12,422906.64909744053,-5363000.111538311,3415246.114415659,-16.038342969792847,-6.834193538390209,-9.801293458677863
172.14,422906.32833643525,-5363000.2482280135,3415245.918384279,-16.038372024503122,-6.834172950115017,-9.801260270574968
172.16,422906.0075748416,-5363000.3849172825,3415245.7223535557,-16.03840077400957,-6.834152577999401,-9.801227430932968
172.18,422905.68681266817,-5363000.521606118,3415245.5263234824,-16.038429221519156,-6.8341324197743125,-9.80119493609375
172.2,422905.3660499202,-5363000.658294529,3415245.3302940517,-16.03845737020518,-6.834112473194471,-9.80116278243752
172.22,422905.0452866014,-5363000.794982514,3415245.134265256,-16.038485223207534,-6.834092736038206,-9.801130966382551
172.24,422904.72452272056,-5363000.93167008,3415244.9382370897,-16.03851278363303,-6.834073206107187,-9.801099484384764
172.26,422904.403758283,-5363001.068357231,3415244.742209546,-16.038540054555952,-6.8340538812260645,-9.801068332937115
172.28,422904.0829932935,-5363001.205043971,3415244.5461826166,-16.038567039018044,-6.834034759242471,-9.801037508569648
172.3,422903.7622277576,-5363001.341730304,3415244.3501562984,-16.038593740029423,-6.83401583802638,-9.80100700784839
172.32,422903.4414616824,-5363001.478416233,3415244.154130583,-16.03862016056828,-6.8339971154703,-9.800976827375727
172.34,422903.12069507194,-5363001.615101764,3415243.958105464,-16.03864630358154,-6.833978589488832,-9.800946963789666
172.36,422902.79992793256,-5363001.7517869,3415243.762080935,-16.03867217198519,-6.833960258018439,-9.800917413763461
172.38,422902.4791602695,-5363001.888471645,3415243.5660569896,-16.038697768664445,-6.833942119017308,-9.800888174005403
172.4,422902.1583920877,-5363002.025156003,3415243.370033623,-16.038723096474424,-6.833924170464891,-9.800859241258046
172.42,422901.83762339444,-5363002.161839976,3415243.1740108277,-16.03874815824014,-6.833906410361908,-9.80083061229825
172.44,422901.51685419265,-5363002.298523569,3415242.977988598,-16.038772956756777,-6.8338888367301545,-9.800802283936864
172.46,422901.19608448877,-5363002.435206787,3415242.781966928,-16.038797494790234,-6.833871447612103,-9.800774253018073
172.48,422900.8753142876,-5363002.571889632,3415242.5859458116,-16.03882177507746,-6.833854241070712,-9.800746516419073
172.5,422900.5545435942,-5363002.708572106,3415242.389925243,-16.038845800326342,-6.833837215189426,-9.800719071050123
172.52,422900.2337724138,-5363002.845254217,3415242.1939052176,-16.038869573216477,-6.833820368071717,-9.800691913853752
172.54,422899.9130007516,-5363002.981935966,3415241.9978857273,-16.038893096399324,-6.833803697840927,-9.800665041804528
172.56,422899.5922286124,-5363003.118617357,3415241.801866769,-16.03891637249848,-6.833787202640079,-9.800638451908755
172.58,422899.2714560013,-5363003.255298392,3415241.6058483343,-16.038939404109794,-6.833770880631809,-9.800612141204368
172.6,422898.9506829224,-5363003.391979077,3415241.4098304203,-16.03896219380205,-6.833754729997887,-9.800586106760134
172.62,422898.62990938174,-5363003.528659414,3415241.2138130204,-16.038984744116853,-6.83373874893927,-9.800560345675772
172.64,422898.30913538433,-5363003.665339406,3415241.0177961276,-16.039007057569123,-6.83372293567579,-9.80053485508143
172.66,422897.98836093314,-5363003.802019056,3415240.82177974,-16.03902913664748,-6.833707288445873,-9.800509632137228
172.68,422897.66758603277,-5363003.938698369,3415240.6257638484,-16.039050983814352,-6.833691805506435,-9.800484674033099
172.7,422897.34681068995,-5363004.075377348,3415240.4297484513,-16.039072601506078,-6.833676485132845,-9.800459977988735
172.72,422897.02603490825,-5363004.212055994,3415240.233733541,-16.03909399213355,-6.833661325618455,-9.800435541252833
172.74,422896.7052586915,-5363004.348734313,3415240.0377191124,-16.039115158082392,-6.833646325274477,-9.800411361102853
172.76,422896.38448204484,-5363004.485412307,3415239.841705162,-16.03913610171296,-6.8336314824299835,-9.800387434845085
172.78,422896.063704972,-5363004.622089977,3415239.6456916826,-16.039156825360966,-6.833616795431465,-9.800363759813878
172.8,422895.7429274794,-5363004.758767331,3415239.44967867,-16.039177331337573,-6.83360226264278,-9.800340333371594
172.82,422895.4221495684,-5363004.895444368,3415239.2536661215,-16.039197621929464,-6.833587882445066,-9.800317152908459
172.84,422895.1013712452,-5363005.032121094,3415239.0576540283,-16.03921769939953,-6.8335736532363045,-9.800294215841843
172.86,422894.78059251356,-5363005.168797509,3415238.861642389,-16.03923756598663,-6.833559573431448,-9.800271519616494
172.88,422894.45981337747,-5363005.305473616,3415238.6656311965,-16.0392572239064,-6.833545641461887,-9.800249061703644
172.9,422894.1390338417,-5363005.44214942,3415238.4696204476,-16.039276675350948,-6.8335318557756315,-9.800226839601327
172.92,422893.81825391046,-5363005.578824924,3415238.273610136,-16.039295922489345,-6.833518214836978,-9.800204850833856
172.94,422893.4974735861,-5363005.71550013,3415238.077600259,-16.03931496746807,-6.833504717126209,-9.800183092951277
172.96,422893.1766928748,-5363005.852175039,3415237.88159081,-16.03933381241077,-6.833491361139739,-9.800161563529686
172.98,422892.85591177945,-5363005.988849658,3415237.685581785,-16.039352459419035,-6.8334781453895905,-9.800140260170314
173.0,422892.5351303035,-5363006.125523986,3415237.489573182,-16.039370910572107,-6.833465068403566,-9.800119180499857
173.02,422892.21441710816,-5363006.262168953,3415237.293606671,-16.031954075546434,-6.830303614786538,-9.79558505220953
173.04,422891.89386329014,-5363006.398745982,3415237.0977375493,-16.023934391349602,-6.826886883564522,-9.790684994587323
173.06,422891.57346985524,-5363006.535254648,3415236.9019664293,-16.015914705206086,-6.823470151518177,-9.785784935783477
173.08,422891.2532368006,-5363006.671694948,3415236.706293308,-16.007895019062573,-6.820053419471832,-9.78088487697963
173.1,422890.9331641291,-5363006.808066888,3415236.5107181887,-15.999875332919062,-6.816636687425488,-9.775984818175786
173.12,422890.613251838,-5363006.944370462,3415236.315241069,-15.991855646775548,-6.813219955379143,-9.771084759371938
173.14,422890.2934999298,-5363007.080605672,3415236.11986195,-15.983835960632037,-6.809803223332799,-9.766184700568093
173.16,422889.97390840476,-5363007.21677252,3415235.9245808306,-15.97581627448852,-6.806386491286453,-9.761284641764247
173.18,422889.65447726025,-5363007.352871004,3415235.729397711,-15.96779658834501,-6.802969759240108,-9.756384582960399
173.2,422889.3352064976,-5363007.488901124,3415235.5343125924,-15.959776902201499,-6.799553027193765,-9.751484524156554
173.22,422889.0160961181,-5363007.624862882,3415235.3393254746,-15.951757216057988,-6.79613629514742,-9.746584465352708
173.24,422888.6971461203,-5363007.760756277,3415235.144436357,-15.943737529914475,-6.792719563101076,-9.741684406548861
173.26,422888.3783565046,-5363007.896581307,3415234.949645239,-15.935717843770963,-6.789302831054731,-9.736784347745015
173.28,422888.0597272696,-5363008.032337975,3415234.754952122,-15.92769815762745,-6.785886099008385,-9.731884288941169
173.3,422887.7412584188,-5363008.168026279,3415234.560357005,-15.919678471483937,-6.782469366962041,-9.726984230137322
173.32,422887.4229499489,-5363008.30364622,3415234.3658598876,-15.911658785340425,-6.779052634915696,-9.722084171333476
173.34,422887.1048018611,-5363008.439197799,3415234.1714607715,-15.903639099196912,-6.775635902869352,-9.717184112529631
173.36,422886.7868141552,-5363008.574681015,3415233.977159656,-15.8956194130534,-6.772219170823007,-9.712284053725783
173.38,422886.4689868326,-5363008.710095867,3415233.78295654,-15.887599726909889,-6.768802438776664,-9.707383994921939
173.4,422886.1513198908,-5363008.845442355,3415233.588851425,-15.879580040766376,-6.765385706730318,-9.702483936118092
173.42,422885.8338133324,-5363008.980720483,3415233.39484431,-15.871560354622865,-6.761968974683973,-9.697583877314244
173.44,422885.5164671562,-5363009.115930246,3415233.2009351957,-15.86354066847935,-6.758552242637629,-9.6926838185104
173.46,422885.19928136084,-5363009.251071647,3415233.0071240817,-15.855520982335838,-6.755135510591284,-9.687783759706553
173.48,422884.88225594873,-5363009.386144685,3415232.8134109676,-15.847501296192327,-6.75171877854494,-9.682883700902707
173.5,422884.56539091904,-5363009.521149361,3415232.6197958547,-15.839481610048812,-6.748302046498595,-9.67798364209886
173.52,422884.2486862702,-5363009.656085672,3415232.426278742,-15.8314619239053,-6.744885314452249,-9.673083583295014
173.54,422883.93214200495,-5363009.790953623,3415232.2328596287,-15.823442237761789,-6.741468582405905,-9.66818352449117
173.56,422883.6157581218,-5363009.925753209,3415232.0395385167,-15.815422551618274,-6.73805185035956,-9.663283465687321
173.58,422883.29953461996,-5363010.060484435,3415231.8463154053,-15.807402865474767,-6.734635118313216,-9.658383406883477
173.6,422882.9834715013,-5363010.1951472955,3415231.653190294,-15.799383179331254,-6.731218386266872,-9.65348334807963
173.62,422882.6675687653,-5363010.329741796,3415231.4601631826,-15.791363493187738,-6.727801654220527,-9.648583289275782
173.64,422882.3518264103,-5363010.464267932,3415231.267234072,-15.78334380704423,-6.724384922174182,-9.643683230471938
173.66,422882.0362444389,-5363010.598725707,3415231.074402963,-15.775324120900716,-6.720968190127837,-9.638783171668091
173.68,422881.72082285,-5363010.73311512,3415230.881669853,-15.767304434757202,-6.717551458081493,-9.633883112864245
173.7,422881.40556164214,-5363010.867436169,3415230.6890347446,-15.759284748613691,-6.714134726035148,-9.628983054060399
173.72,422881.0904608169,-5363011.001688857,3415230.496497635,-15.751265062470175,-6.710717993988803,-9.624082995256552
173.74,422880.77552037523,-5363011.135873182,3415230.3040585266,-15.743245376326664,-6.707301261942459,-9.619182936452706
173.76,422880.460740315,-5363011.269989146,3415230.1117174192,-15.735225690183155,-6.703884529896113,-9.61428287764886
173.78,422880.1461206371,-5363011.404036745,3415229.919474312,-15.727206004039642,-6.700467797849769,-9.609382818845015
173.8,422879.8316613418,-5363011.538015984,3415229.727329205,-15.71918631789613,-6.697051065803424,-9.604482760041167
173.82,422879.51736242906,-5363011.67192686,3415229.5352820987,-15.711166631752617,-6.69363433375708,-9.59958270123732
173.84,422879.203223899,-5363011.805769375,3415229.3433329933,-15.703146945609104,-6.690217601710736,-9.594682642433476
173.86,422878.88924575155,-5363011.939543527,3415229.1514818883,-15.695127259465592,-6.686800869664391,-9.589782583629628
173.88,422878.5754279855,-5363012.073249318,3415228.959728783,-15.68710757332208,-6.683384137618046,-9.584882524825783
173.9,422878.26177060325,-5363012.206886745,3415228.7680736785,-15.679087887178564,-6.679967405571701,-9.579982466021937
173.92,422877.9482736025,-5363012.3404558115,3415228.576516575,-15.671068201035053,-6.676550673525356,-9.57508240721809
173.94,422877.63493698457,-5363012.473956517,3415228.385057471,-15.663048514891546,-6.673133941479012,-9.570182348414244
173.96,422877.3217607493,-5363012.60738886,3415228.1936963685,-15.65502882874803,-6.669717209432667,-9.5652822896104
173.98,422877.00874489674,-5363012.7407528395,3415228.002433267,-15.64700914260452,-6.666300477386324,-9.560382230806551
174.0,422876.6958894258,-5363012.874048458,3415227.8112681652,-15.638989456461005,-6.662883745339978,-9.555482172002707
174.02,422876.38319433894,-5363013.007275716,3415227.620201064,-15.630969770317492,-6.659467013293633,-9.55058211319886
174.04,422876.0706596335,-5363013.140434611,3415227.429231963,-15.622950084173981,-6.656050281247289,-9.545682054395016
174.06,422875.75828531105,-5363013.273525146,3415227.2383608627,-15.614930398030467,-6.652633549200944,-9.540781995591168
174.08,422875.4460713703,-5363013.406547318,3415227.047587763,-15.606910711886956,-6.6492168171546,-9.535881936787323
174.1,422875.13401781354,-5363013.539501128,3415226.8569126646,-15.598891025743443,-6.645800085108255,-9.530981877983477
174.12,422874.82212463854,-5363013.672386577,3415226.6663355664,-15.59087133959993,-6.642383353061909,-9.526081819179629
174.14,422874.51039184653,-5363013.805203666,3415226.475856469,-15.582851653456421,-6.638966621015565,-9.521181760375784
174.16,422874.19881943736,-5363013.937952391,3415226.285475371,-15.574831967312909,-6.63554988896922,-9.516281701571938
174.18,422873.88740741,-5363014.070632756,3415226.095192275,-15.566812281169394,-6.632133156922876,-9.511381642768091
174.2,422873.5761557669,-5363014.203244759,3415225.9050071784,-15.558792595025883,-6.628716424876532,-9.506481583964245
174.22,422873.2650645057,-5363014.335788402,3415225.7149200826,-15.55077290888237,-6.625299692830188,-9.5015815251604
174.24,422872.9541336262,-5363014.468263682,3415225.524930988,-15.542753222738856,-6.621882960783843,-9.496681466356552
174.26,422872.64336313104,-5363014.600670601,3415225.335039895,-15.534733536595345,-6.618466228737497,-9.491781407552706
174.28,422872.33275301784,-5363014.7330091605,3415225.145246801,-15.526713850451834,-6.615049496691153,-9.486881348748861
174.3,422872.0223032865,-5363014.865279357,3415224.955551708,-15.51869416430832,-6.611632764644808,-9.481981289945013
174.32,422871.71201393945,-5363014.997481192,3415224.765954616,-15.510674478164805,-6.608216032598464,-9.477081231141169
174.34,422871.40188497445,-5363015.129614668,3415224.576455524,-15.502654792021298,-6.604799300552119,-9.472181172337322
174.36,422871.0919163926,-5363015.261679782,3415224.387054432,-15.494635105877784,-6.601382568505773,-9.467281113533474
174.38,422870.7821081929,-5363015.393676534,3415224.197751342,-15.486615419734271,-6.597965836459429,-9.46238105472963
174.4,422870.4724603763,-5363015.525604926,3415224.0085462523,-15.478595733590758,-6.594549104413084,-9.457480995925783
174.42,422870.162972943,-5363015.657464957,3415223.819439163,-15.470576047447247,-6.591132372366741,-9.452580937121937
174.44,422869.85364589177,-5363015.789256627,3415223.6304300753,-15.462556361303735,-6.587715640320396,-9.44768087831809
174.46,422869.5444792238,-5363015.920979935,3415223.4415189875,-15.45453667516022,-6.584298908274051,-9.442780819514244
174.48,422869.23547293915,-5363016.052634883,3415223.2527059,-15.446516989016711,-6.580882176227707,-9.4378807607104
174.5,422868.9266270367,-5363016.18422147,3415223.063990814,-15.438497302873197,-6.577465444181361,-9.432980701906551
174.52,422868.6179415176,-5363016.315739697,3415222.8753737276,-15.430477616729684,-6.574048712135017,-9.428080643102707
174.54,422868.3094163807,-5363016.447189562,3415222.686854643,-15.422457930586173,-6.570631980088672,-9.42318058429886
174.56,422868.0010516272,-5363016.578571067,3415222.4984335587,-15.41443824444266,-6.567215248042327,-9.418280525495012
174.58,422867.6928472571,-5363016.70988421,3415222.3101104745,-15.406418558299148,-6.563798515995983,-9.413380466691168
174.6,422867.38480326947,-5363016.841128995,3415222.1218853914,-15.398398872155635,-6.560381783949638,-9.408480407887321
174.62,422867.076919664,-5363016.972305419,3415221.9337583096,-15.390379186012124,-6.556965051903294,-9.403580349083475
174.64,422866.76919644326,-5363017.103413481,3415221.7457292276,-15.382359499868612,-6.553548319856949,-9.398680290279628
174.66,422866.4616336036,-5363017.234453184,3415221.557798148,-15.374339813725097,-6.550131587810604,-9.393780231475782
174.68,422866.1542311487,-5363017.365424524,3415221.369965066,-15.366320127581586,-6.54671485576426,-9.388880172671936
174.7,422865.84698907495,-5363017.496327505,3415221.1822299873,-15.358300441438075,-6.543298123717915,-9.38398011386809
174.72,422865.5399073861,-5363017.627162127,3415220.9945929092,-15.35028075529456,-6.539881391671571,-9.379080055064245
174.74,422865.23298607965,-5363017.757928387,3415220.8070538314,-15.342261069151048,-6.536464659625225,-9.374179996260397
174.76,422864.9262251556,-5363017.888626287,3415220.6196127543,-15.334241383007535,-6.53304792757888,-9.36927993745655
174.78,422864.6196246153,-5363018.019255827,3415220.4322696775,-15.326221696864026,-6.529631195532536,-9.364379878652706
174.8,422864.31318445737,-5363018.149817007,3415220.245024602,-15.318202010720512,-6.526214463486191,-9.359479819848858
174.82,422864.0069046832,-5363018.280309826,3415220.0578775275,-15.310182324577,-6.522797731439848,-9.354579761045013
174.84,422863.70078529156,-5363018.410734285,3415219.870828453,-15.302162638433488,-6.519380999393503,-9.349679702241167
174.86,422863.3948262838,-5363018.541090385,3415219.68387738,-15.294142952289974,-6.515964267347157,-9.34477964343732
174.88,422863.08902765845,-5363018.671378123,3415219.4970243075,-15.286123266146461,-6.512547535300813,-9.339879584633474
174.9,422862.7833894159,-5363018.801597503,3415219.310269236,-15.27810358000295,-6.509130803254468,-9.33497952582963
174.92,422862.477911557,-5363018.9317485215,3415219.1236121655,-15.270083893859438,-6.505714071208124,-9.330079467025781
174.94,422862.1725940819,-5363019.06183118,3415218.9370530946,-15.262064207715925,-6.502297339161779,-9.325179408221937
174.96,422861.8674369896,-5363019.191845479,3415218.7505920255,-15.254044521572414,-6.498880607115434,-9.32027934941809
174.98,422861.56244027993,-5363019.321791418,3415218.5642289575,-15.246024835428901,-6.495463875069089,-9.315379290614246
175.0,422861.2576039543,-5363019.451668998,3415218.37796389,-15.238005149285389,-6.492047143022744,-9.310479231810397
175.02,422860.9529280113,-5363019.581478217,3415218.1917968225,-15.229985463141874,-6.4886304109764,-9.305579173006553
175.04,422860.6484124511,-5363019.711219076,3415218.0057277563,-15.221965776998363,-6.485213678930056,-9.300679114202707
175.06,422860.344057275,-5363019.840891578,3415217.8197566923,-15.213946090854852,-6.481796946883711,-9.295779055398858
175.08,422860.03986248147,-5363019.970495718,3415217.633883627,-15.205926404711338,-6.478380214837367,-9.290878996595014
175.1,422859.7358280721,-5363020.100031498,3415217.448108564,-15.197906718567827,-6.474963482791021,-9.285978937791167
175.12,422859.43195404444,-5363020.22949892,3415217.262431502,-15.189887032424314,-6.471546750744677,-9.281078878987321
175.14,422859.1282404018,-5363020.358897979,3415217.0768524394,-15.181867346280804,-6.468130018698332,-9.276178820183475
175.16,422858.824687141,-5363020.4882286815,3415216.8913713787,-15.17384766013729,-6.464713286651988,-9.27127876137963
175.18,422858.52129426453,-5363020.6174910255,3415216.705988318,-15.165827973993776,-6.461296554605643,-9.266378702575782
175.2,422858.2180617708,-5363020.7466850085,3415216.52070326,-15.157808287850266,-6.457879822559298,-9.261478643771936
175.22,422857.91498966125,-5363020.875810632,3415216.335516201,-15.149788601706751,-6.454463090512953,-9.256578584968091
175.24,422857.61207793467,-5363021.004867895,3415216.150427144,-15.141768915563242,-6.451046358466609,-9.251678526164243
175.26,422857.3093265912,-5363021.1338568,3415215.9654360875,-15.133749229419728,-6.447629626420265,-9.246778467360398
175.28,422857.0067356306,-5363021.262777346,3415215.780543031,-15.125729543276215,-6.44421289437392,-9.241878408556552
175.3,422856.7043050543,-5363021.391629531,3415215.595747977,-15.117709857132702,-6.440796162327575,-9.236978349752704
175.32,422856.4020348612,-5363021.520413359,3415215.411050923,-15.109690170989191,-6.437379430281231,-9.23207829094886
175.34,422856.09992505104,-5363021.649128825,3415215.2264518705,-15.10167048484568,-6.433962698234885,-9.227178232145013
175.36,422855.7979756254,-5363021.777775935,3415215.0419508186,-15.093650798702166,-6.430545966188541,-9.222278173341167
175.38,422855.4961865817,-5363021.906354685,3415214.8575477684,-15.085631112558653,-6.427129234142196,-9.21737811453732
175.4,422855.194557922,-5363022.034865074,3415214.673242718,-15.077611426415142,-6.423712502095851,-9.212478055733474
175.42,422854.89308964706,-5363022.163307105,3415214.4890356683,-15.06959174027163,-6.420295770049508,-9.207577996929627
175.44,422854.591781754,-5363022.291680777,3415214.3049266203,-15.061572054128117,-6.416879038003163,-9.202677938125781
175.46,422854.29063424544,-5363022.419986091,3415214.1209155726,-15.053552367984604,-6.413462305956818,-9.197777879321936
175.48,422853.98964712006,-5363022.548223045,3415213.9370025266,-15.045532681841092,-6.410045573910473,-9.19287782051809
175.5,422853.6888203779,-5363022.676391641,3415213.753187482,-15.03751299569758,-6.406628841864128,-9.187977761714242
175.52,422853.3881540191,-5363022.804491876,3415213.569470437,-15.029493309554068,-6.403212109817784,-9.183077702910397
175.54,422853.0876480437,-5363022.932523754,3415213.3858513935,-15.021473623410555,-6.399795377771439,-9.178177644106551
175.56,422852.7873024528,-5363023.060487273,3415213.2023303513,-15.013453937267043,-6.396378645725095,-9.173277585302705
175.58,422852.48711724515,-5363023.188382432,3415213.018907309,-15.00543425112353,-6.392961913678749,-9.168377526498858
175.6,422852.187092421,-5363023.316209234,3415212.835582269,-14.99741456498002,-6.389545181632404,-9.163477467695012
175.62,422851.8872279803,-5363023.443967677,3415212.6523552295,-14.989394878836507,-6.38612844958606,-9.158577408891166
175.64,422851.5875239229,-5363023.571657761,3415212.4692261913,-14.981375192692994,-6.382711717539715,-9.15367735008732
175.66,422851.2879802491,-5363023.699279486,3415212.286195153,-14.973355506549481,-6.379294985493372,-9.148777291283475
175.68,422850.98859695985,-5363023.826832852,3415212.103262117,-14.965335820405969,-6.375878253447027,-9.143877232479626
175.7,422850.6893740529,-5363023.954317861,3415211.920427081,-14.957316134262458,-6.372461521400681,-9.13897717367578
175.72,422850.39031153073,-5363024.08173451,3415211.737690047,-14.949296448118943,-6.369044789354337,-9.134077114871936
175.74,422850.0914093921,-5363024.209082801,3415211.555051014,-14.941276761975432,-6.365628057307992,-9.129177056068087
175.76,422849.79266763706,-5363024.336362734,3415211.372509982,-14.933257075831921,-6.362211325261648,-9.124276997264243
175.78,422849.49408626556,-5363024.463574309,3415211.190066951,-14.925237389688407,-6.358794593215303,-9.119376938460396
175.8,422849.1956652777,-5363024.590717526,3415211.0077219205,-14.917217703544896,-6.355377861168958,-9.11447687965655
175.82,422848.89740467345,-5363024.717792383,3415210.825474891,-14.909198017401382,-6.351961129122613,-9.109576820852704
175.84,422848.5993044527,-5363024.844798882,3415210.643325863,-14.90117833125787,-6.348544397076268,-9.10467676204886
175.86,422848.30136461597,-5363024.971737023,3415210.4612748353,-14.893158645114358,-6.345127665029924,-9.099776703245011
175.88,422848.00358516385,-5363025.098606806,3415210.279321809,-14.885138958970845,-6.34171093298358,-9.094876644441166
175.9,422847.7059660944,-5363025.225408232,3415210.097466784,-14.877119272827333,-6.338294200937235,-9.08997658563732
175.92,422847.40850740863,-5363025.352141299,3415209.91570976,-14.86909958668382,-6.334877468890891,-9.085076526833474
175.94,422847.11120910785,-5363025.478806008,3415209.7340507377,-14.861079900540311,-6.331460736844545,-9.080176468029627
175.96,422846.81407118955,-5363025.605402358,3415209.552489716,-14.853060214396796,-6.328044004798201,-9.075276409225783
175.98,422846.51709365525,-5363025.73193035,3415209.371026695,-14.845040528253284,-6.324627272751856,-9.070376350421935
176.0,422846.22027650586,-5363025.858389986,3415209.1896616756,-14.837020842109771,-6.321210540705511,-9.065476291618088
176.02,422845.92361973913,-5363025.9847812615,3415209.0083946567,-14.829001155966258,-6.317793808659167,-9.060576232814244
176.04,422845.62712335744,-5363026.111104179,3415208.8272256395,-14.820981469822748,-6.314377076612822,-9.055676174010397
176.06,422845.3307873585,-5363026.237358741,3415208.6461546235,-14.812961783679235,-6.310960344566478,-9.050776115206551
